route_id,service_id,trip_headsign,direction_id,shape_id,trip_id
104,1,Kempegowda Bus Station,1,104 DOWN,39993
104,1,Kempegowda Bus Station,1,104 DOWN,39994
104,1,Kempegowda Bus Station,1,104 DOWN,39995
104,1,Kempegowda Bus Station,1,104 DOWN,39996
104,1,Kempegowda Bus Station,1,104 DOWN,39997
104,1,Kempegowda Bus Station,1,104 DOWN,39998
104,1,Kempegowda Bus Station,1,104 DOWN,39999
104,1,Sadashivanagara,0,104 UP,39986
104,1,Sadashivanagara,0,104 UP,39987
104,1,Sadashivanagara,0,104 UP,39988
104,1,Sadashivanagara,0,104 UP,39989
104,1,Sadashivanagara,0,104 UP,39990
104,1,Sadashivanagara,0,104 UP,39991
104,1,Sadashivanagara,0,104 UP,39992
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39909
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39910
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39911
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39912
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39913
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39906
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39907
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39908
111,1,KR Market,1,111 DOWN,15493
111,1,KR Market,1,111 DOWN,15494
111,1,KR Market,1,111 DOWN,15495
111,1,KR Market,1,111 DOWN,15496
111,1,KR Market,1,111 DOWN,15497
111,1,KR Market,1,111 DOWN,15498
111,1,KR Market,1,111 DOWN,15499
111,1,KR Market,1,111 DOWN,15500
111,1,KR Market,1,111 DOWN,15501
111,1,KR Market,1,111 DOWN,15502
111,1,KR Market,1,111 DOWN,15503
111,1,KR Market,1,111 DOWN,15504
111,1,KR Market,1,111 DOWN,15505
111,1,KR Market,1,111 DOWN,15506
111,1,KR Market,1,111 DOWN,15507
111,1,KR Market,1,111 DOWN,15508
111,1,KR Market,1,111 DOWN,15509
111,1,KR Market,1,111 DOWN,15510
111,1,KR Market,1,111 DOWN,15511
111,1,KR Market,1,111 DOWN,15512
111,1,KR Market,1,111 DOWN,15513
111,1,KR Market,1,111 DOWN,15514
111,1,KR Market,1,111 DOWN,15515
111,1,KR Market,1,111 DOWN,15516
111,1,KR Market,1,111 DOWN,15517
111,1,KR Market,1,111 DOWN,15518
111,1,KR Market,1,111 DOWN,15519
111,1,KR Market,1,111 DOWN,15520
111,1,KR Market,1,111 DOWN,15521
111,1,KR Market,1,111 DOWN,15522
111,1,KR Market,1,111 DOWN,15523
111,1,KR Market,1,111 DOWN,15524
111,1,KR Market,1,111 DOWN,15525
111,1,KR Market,1,111 DOWN,15526
111,1,KR Market,1,111 DOWN,15527
111,1,KR Market,1,111 DOWN,15528
111,1,KR Market,1,111 DOWN,15529
111,1,KR Market,1,111 DOWN,15530
111,1,KR Market,1,111 DOWN,15531
111,1,KR Market,1,111 DOWN,15532
111,1,KR Market,1,111 DOWN,15533
111,1,KR Market,1,111 DOWN,15534
111,1,KR Market,1,111 DOWN,15535
111,1,KR Market,1,111 DOWN,15536
111,1,KR Market,1,111 DOWN,15537
111,1,KR Market,1,111 DOWN,15538
111,1,KR Market,1,111 DOWN,15539
111,1,KR Market,1,111 DOWN,15540
111,1,KR Market,1,111 DOWN,15541
111,1,KR Market,1,111 DOWN,15542
111,1,KR Market,1,111 DOWN,15543
111,1,Kaval Byrasandra,0,111 UP,15443
111,1,Kaval Byrasandra,0,111 UP,15444
111,1,Kaval Byrasandra,0,111 UP,15445
111,1,Kaval Byrasandra,0,111 UP,15446
111,1,Kaval Byrasandra,0,111 UP,15447
111,1,Kaval Byrasandra,0,111 UP,15448
111,1,Kaval Byrasandra,0,111 UP,15449
111,1,Kaval Byrasandra,0,111 UP,15450
111,1,Kaval Byrasandra,0,111 UP,15451
111,1,Kaval Byrasandra,0,111 UP,15452
111,1,Kaval Byrasandra,0,111 UP,15453
111,1,Kaval Byrasandra,0,111 UP,15454
111,1,Kaval Byrasandra,0,111 UP,15455
111,1,Kaval Byrasandra,0,111 UP,15456
111,1,Kaval Byrasandra,0,111 UP,15457
111,1,Kaval Byrasandra,0,111 UP,15458
111,1,Kaval Byrasandra,0,111 UP,15459
111,1,Kaval Byrasandra,0,111 UP,15460
111,1,Kaval Byrasandra,0,111 UP,15461
111,1,Kaval Byrasandra,0,111 UP,15462
111,1,Kaval Byrasandra,0,111 UP,15463
111,1,Kaval Byrasandra,0,111 UP,15464
111,1,Kaval Byrasandra,0,111 UP,15465
111,1,Kaval Byrasandra,0,111 UP,15466
111,1,Kaval Byrasandra,0,111 UP,15467
111,1,Kaval Byrasandra,0,111 UP,15468
111,1,Kaval Byrasandra,0,111 UP,15469
111,1,Kaval Byrasandra,0,111 UP,15470
111,1,Kaval Byrasandra,0,111 UP,15471
111,1,Kaval Byrasandra,0,111 UP,15472
111,1,Kaval Byrasandra,0,111 UP,15473
111,1,Kaval Byrasandra,0,111 UP,15474
111,1,Kaval Byrasandra,0,111 UP,15475
111,1,Kaval Byrasandra,0,111 UP,15476
111,1,Kaval Byrasandra,0,111 UP,15477
111,1,Kaval Byrasandra,0,111 UP,15478
111,1,Kaval Byrasandra,0,111 UP,15479
111,1,Kaval Byrasandra,0,111 UP,15480
111,1,Kaval Byrasandra,0,111 UP,15481
111,1,Kaval Byrasandra,0,111 UP,15482
111,1,Kaval Byrasandra,0,111 UP,15483
111,1,Kaval Byrasandra,0,111 UP,15484
111,1,Kaval Byrasandra,0,111 UP,15485
111,1,Kaval Byrasandra,0,111 UP,15486
111,1,Kaval Byrasandra,0,111 UP,15487
111,1,Kaval Byrasandra,0,111 UP,15488
111,1,Kaval Byrasandra,0,111 UP,15489
111,1,Kaval Byrasandra,0,111 UP,15490
111,1,Kaval Byrasandra,0,111 UP,15491
111,1,Kaval Byrasandra,0,111 UP,15492
111 CMS-KBR,1,Cubbon Park Metro Station,1,111 CMS-KBR DOWN,44681
111 CMS-KBR,1,Cubbon Park Metro Station,1,111 CMS-KBR DOWN,44682
111-C,1,Kaval Byrasandra,0,111-C UP,15544
111-C,1,Kaval Byrasandra,0,111-C UP,15545
111-C,1,Kaval Byrasandra,0,111-C UP,15546
111-C,1,Kaval Byrasandra,0,111-C UP,15547
111-C,1,Kaval Byrasandra,0,111-C UP,15548
111-C,1,Kaval Byrasandra,0,111-C UP,15549
111-C,1,Kaval Byrasandra,0,111-C UP,15550
111-C,1,Kaval Byrasandra,0,111-C UP,15551
111-C,1,Kaval Byrasandra,0,111-C UP,15552
111-C,1,Kaval Byrasandra,0,111-C UP,15553
111-C,1,Kaval Byrasandra,0,111-C UP,15554
111-C,1,Kaval Byrasandra,0,111-C UP,15555
111-C,1,Kaval Byrasandra,0,111-C UP,15556
111-C,1,Kaval Byrasandra,0,111-C UP,15557
111-C,1,Kaval Byrasandra,0,111-C UP,15558
111-C,1,Kaval Byrasandra,0,111-C UP,15559
111-C,1,Kaval Byrasandra,0,111-C UP,15560
111-C,1,Kaval Byrasandra,0,111-C UP,15561
111-C,1,Kaval Byrasandra,0,111-C UP,15562
111-C,1,Kaval Byrasandra,0,111-C UP,15563
111-C,1,Kaval Byrasandra,0,111-C UP,15564
111-C,1,Kaval Byrasandra,0,111-C UP,15565
111-C,1,Kaval Byrasandra,0,111-C UP,15566
111-C,1,Kaval Byrasandra,0,111-C UP,15567
111-C,1,Kaval Byrasandra,0,111-C UP,15568
111-C,1,Kaval Byrasandra,0,111-C UP,15569
111-C,1,Kaval Byrasandra,0,111-C UP,15570
111-C,1,Kaval Byrasandra,0,111-C UP,15571
111-C,1,Kaval Byrasandra,0,111-C UP,15572
111-C,1,Kaval Byrasandra,0,111-C UP,15573
111-C,1,Kaval Byrasandra,0,111-C UP,15574
111-C,1,Kaval Byrasandra,0,111-C UP,15575
111-C,1,Kaval Byrasandra,0,111-C UP,15576
111-C,1,Kaval Byrasandra,0,111-C UP,15577
111-C,1,Kaval Byrasandra,0,111-C UP,15578
111-C,1,Kaval Byrasandra,0,111-C UP,15579
111-C,1,Kaval Byrasandra,0,111-C UP,15580
111-C,1,Kaval Byrasandra,0,111-C UP,15581
111-C,1,Kaval Byrasandra,0,111-C UP,15582
111-C,1,Kaval Byrasandra,0,111-C UP,15583
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15584
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15585
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15586
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15587
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15588
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15589
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15590
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15591
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15592
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15593
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15594
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15595
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15596
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15597
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15598
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15599
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15600
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15601
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15602
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15603
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15604
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15605
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15606
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15607
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15608
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15609
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15610
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15611
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15612
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15613
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15614
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15615
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15616
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15617
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15618
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15619
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15620
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15621
112,1,Kaval Byrasandra,0,112 UP,3465
112,1,Kaval Byrasandra,0,112 UP,3466
112,1,Kaval Byrasandra,0,112 UP,3467
112,1,Kaval Byrasandra,0,112 UP,3468
112,1,Kaval Byrasandra,0,112 UP,3469
112,1,Kaval Byrasandra,0,112 UP,3470
112,1,Kaval Byrasandra,0,112 UP,3471
112,1,Kaval Byrasandra,0,112 UP,3472
112,1,Kaval Byrasandra,0,112 UP,3473
112,1,Kaval Byrasandra,0,112 UP,3474
112,1,Kaval Byrasandra,0,112 UP,3475
112,1,Kaval Byrasandra,0,112 UP,3476
112,1,Kaval Byrasandra,0,112 UP,3477
112,1,Kaval Byrasandra,0,112 UP,3478
112,1,Kaval Byrasandra,0,112 UP,3479
112,1,Kaval Byrasandra,0,112 UP,3480
112,1,Kaval Byrasandra,0,112 UP,3481
112,1,Kaval Byrasandra,0,112 UP,3482
112,1,Kaval Byrasandra,0,112 UP,3483
112,1,Kaval Byrasandra,0,112 UP,3484
112,1,Kaval Byrasandra,0,112 UP,3485
112,1,Kaval Byrasandra,0,112 UP,3486
112,1,Kaval Byrasandra,0,112 UP,3487
112,1,Kaval Byrasandra,0,112 UP,3488
112,1,Kaval Byrasandra,0,112 UP,3489
112,1,Kaval Byrasandra,0,112 UP,3490
112,1,Kaval Byrasandra,0,112 UP,3491
112,1,Kaval Byrasandra,0,112 UP,3492
112,1,Kaval Byrasandra,0,112 UP,3493
112,1,Kaval Byrasandra,0,112 UP,3494
112,1,Kaval Byrasandra,0,112 UP,3495
112,1,Kaval Byrasandra,0,112 UP,3496
112,1,Kaval Byrasandra,0,112 UP,3497
112,1,Kaval Byrasandra,0,112 UP,3498
112,1,Kaval Byrasandra,0,112 UP,3499
112,1,Kaval Byrasandra,0,112 UP,3500
112,1,Kaval Byrasandra,0,112 UP,3501
112,1,Kaval Byrasandra,0,112 UP,3502
112,1,Kaval Byrasandra,0,112 UP,3503
112,1,Kaval Byrasandra,0,112 UP,3504
112,1,Kaval Byrasandra,0,112 UP,3505
112,1,Kaval Byrasandra,0,112 UP,3506
112,1,Kaval Byrasandra,0,112 UP,3507
112,1,Kaval Byrasandra,0,112 UP,3508
112,1,Kaval Byrasandra,0,112 UP,3509
112,1,Kaval Byrasandra,0,112 UP,3510
112,1,Kaval Byrasandra,0,112 UP,3511
112,1,Kaval Byrasandra,0,112 UP,3512
112,1,Kaval Byrasandra,0,112 UP,3513
112,1,Kaval Byrasandra,0,112 UP,3514
112,1,Kaval Byrasandra,0,112 UP,3515
112,1,Kaval Byrasandra,0,112 UP,3516
112,1,Kaval Byrasandra,0,112 UP,3517
112,1,Kaval Byrasandra,0,112 UP,3518
112,1,Kaval Byrasandra,0,112 UP,3519
112,1,Kaval Byrasandra,0,112 UP,3520
112,1,Kaval Byrasandra,0,112 UP,3521
112,1,Kaval Byrasandra,0,112 UP,3522
112,1,Kaval Byrasandra,0,112 UP,3523
112,1,Kaval Byrasandra,0,112 UP,3524
112,1,Kaval Byrasandra,0,112 UP,3525
112,1,Shivajinagara Bus Station,1,112 DOWN,3526
112,1,Shivajinagara Bus Station,1,112 DOWN,3527
112,1,Shivajinagara Bus Station,1,112 DOWN,3528
112,1,Shivajinagara Bus Station,1,112 DOWN,3529
112,1,Shivajinagara Bus Station,1,112 DOWN,3530
112,1,Shivajinagara Bus Station,1,112 DOWN,3531
112,1,Shivajinagara Bus Station,1,112 DOWN,3532
112,1,Shivajinagara Bus Station,1,112 DOWN,3533
112,1,Shivajinagara Bus Station,1,112 DOWN,3534
112,1,Shivajinagara Bus Station,1,112 DOWN,3535
112,1,Shivajinagara Bus Station,1,112 DOWN,3536
112,1,Shivajinagara Bus Station,1,112 DOWN,3537
112,1,Shivajinagara Bus Station,1,112 DOWN,3538
112,1,Shivajinagara Bus Station,1,112 DOWN,3539
112,1,Shivajinagara Bus Station,1,112 DOWN,3540
112,1,Shivajinagara Bus Station,1,112 DOWN,3541
112,1,Shivajinagara Bus Station,1,112 DOWN,3542
112,1,Shivajinagara Bus Station,1,112 DOWN,3543
112,1,Shivajinagara Bus Station,1,112 DOWN,3544
112,1,Shivajinagara Bus Station,1,112 DOWN,3545
112,1,Shivajinagara Bus Station,1,112 DOWN,3546
112,1,Shivajinagara Bus Station,1,112 DOWN,3547
112,1,Shivajinagara Bus Station,1,112 DOWN,3548
112,1,Shivajinagara Bus Station,1,112 DOWN,3549
112,1,Shivajinagara Bus Station,1,112 DOWN,3550
112,1,Shivajinagara Bus Station,1,112 DOWN,3551
112,1,Shivajinagara Bus Station,1,112 DOWN,3552
112,1,Shivajinagara Bus Station,1,112 DOWN,3553
112,1,Shivajinagara Bus Station,1,112 DOWN,3554
112,1,Shivajinagara Bus Station,1,112 DOWN,3555
112,1,Shivajinagara Bus Station,1,112 DOWN,3556
112,1,Shivajinagara Bus Station,1,112 DOWN,3557
112,1,Shivajinagara Bus Station,1,112 DOWN,3558
112,1,Shivajinagara Bus Station,1,112 DOWN,3559
112,1,Shivajinagara Bus Station,1,112 DOWN,3560
112,1,Shivajinagara Bus Station,1,112 DOWN,3561
112,1,Shivajinagara Bus Station,1,112 DOWN,3562
112,1,Shivajinagara Bus Station,1,112 DOWN,3563
112,1,Shivajinagara Bus Station,1,112 DOWN,3564
112,1,Shivajinagara Bus Station,1,112 DOWN,3565
112,1,Shivajinagara Bus Station,1,112 DOWN,3566
112,1,Shivajinagara Bus Station,1,112 DOWN,3567
112,1,Shivajinagara Bus Station,1,112 DOWN,3568
112,1,Shivajinagara Bus Station,1,112 DOWN,3569
112,1,Shivajinagara Bus Station,1,112 DOWN,3570
112,1,Shivajinagara Bus Station,1,112 DOWN,3571
112,1,Shivajinagara Bus Station,1,112 DOWN,3572
112,1,Shivajinagara Bus Station,1,112 DOWN,3573
112,1,Shivajinagara Bus Station,1,112 DOWN,3574
112,1,Shivajinagara Bus Station,1,112 DOWN,3575
112,1,Shivajinagara Bus Station,1,112 DOWN,3576
112,1,Shivajinagara Bus Station,1,112 DOWN,3577
112,1,Shivajinagara Bus Station,1,112 DOWN,3578
112,1,Shivajinagara Bus Station,1,112 DOWN,3579
112,1,Shivajinagara Bus Station,1,112 DOWN,3580
112,1,Shivajinagara Bus Station,1,112 DOWN,3581
112,1,Shivajinagara Bus Station,1,112 DOWN,3582
112,1,Shivajinagara Bus Station,1,112 DOWN,3583
112,1,Shivajinagara Bus Station,1,112 DOWN,3584
112,1,Shivajinagara Bus Station,1,112 DOWN,3585
112 CMS-KBR,1,Cubbon Park Metro Station,1,112 CMS-KBR DOWN,44685
112 CMS-KBR,1,Cubbon Park Metro Station,1,112 CMS-KBR DOWN,44686
112 CMS-KBR,1,Kaval Byrasandra,0,112 CMS-KBR UP,44683
112 CMS-KBR,1,Kaval Byrasandra,0,112 CMS-KBR UP,44684
112-A,1,Kaval Byrasandra,0,112-A UP,16170
112-A,1,Kaval Byrasandra,0,112-A UP,16171
112-A,1,Kaval Byrasandra,0,112-A UP,16172
112-A,1,Kaval Byrasandra,0,112-A UP,16173
112-A,1,Kaval Byrasandra,0,112-A UP,16174
112-A,1,Kaval Byrasandra,0,112-A UP,16175
112-A,1,Kaval Byrasandra,0,112-A UP,16176
112-A,1,Kaval Byrasandra,0,112-A UP,16177
112-A,1,Kaval Byrasandra,0,112-A UP,16178
112-A,1,Kaval Byrasandra,0,112-A UP,16179
112-A,1,Kaval Byrasandra,0,112-A UP,16180
112-A,1,Kaval Byrasandra,0,112-A UP,16181
112-A,1,Kaval Byrasandra,0,112-A UP,16182
112-A,1,Kaval Byrasandra,0,112-A UP,16183
112-A,1,Kaval Byrasandra,0,112-A UP,16184
112-A,1,Kaval Byrasandra,0,112-A UP,16185
112-A,1,Kaval Byrasandra,0,112-A UP,16186
112-A,1,Kaval Byrasandra,0,112-A UP,16187
112-A,1,Kaval Byrasandra,0,112-A UP,16188
112-A,1,Kaval Byrasandra,0,112-A UP,16189
112-A,1,Kaval Byrasandra,0,112-A UP,16190
112-A,1,Kaval Byrasandra,0,112-A UP,16191
112-A,1,Kaval Byrasandra,0,112-A UP,16192
112-A,1,Kaval Byrasandra,0,112-A UP,16193
112-A,1,Kaval Byrasandra,0,112-A UP,16194
112-A,1,Kaval Byrasandra,0,112-A UP,16195
112-A,1,Kaval Byrasandra,0,112-A UP,16196
112-A,1,Kaval Byrasandra,0,112-A UP,16197
112-A,1,Kaval Byrasandra,0,112-A UP,16198
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16199
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16200
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16201
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16202
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16203
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16204
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16205
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16206
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16207
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16208
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16209
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16210
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16211
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16212
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16213
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16214
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16215
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16216
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16217
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16218
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16219
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16220
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16221
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16222
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16223
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16224
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16225
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16226
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16227
112-A SBS-MDG,1,Modi Garden,0,112-A SBS-MDG UP,54175
112-A SBS-MDG,1,Shivajinagara Bus Station,1,112-A SBS-MDG DOWN,54176
112A MDG-SBS,1,Shivajinagara Bus Station,0,112-A SBS-MDG DOWN,48744
114,1,KR Market,1,114 DOWN,16302
114,1,KR Market,1,114 DOWN,16303
114,1,KR Market,1,114 DOWN,16304
114,1,KR Market,1,114 DOWN,16305
114,1,KR Market,1,114 DOWN,16306
114,1,KR Market,1,114 DOWN,16307
114,1,KR Market,1,114 DOWN,16308
114,1,KR Market,1,114 DOWN,16309
114,1,KR Market,1,114 DOWN,16310
114,1,KR Market,1,114 DOWN,16311
114,1,KR Market,1,114 DOWN,16312
114,1,KR Market,1,114 DOWN,16313
114,1,KR Market,1,114 DOWN,16314
114,1,KR Market,1,114 DOWN,16315
114,1,KR Market,1,114 DOWN,16316
114,1,KR Market,1,114 DOWN,16317
114,1,KR Market,1,114 DOWN,16318
114,1,KR Market,1,114 DOWN,16319
114,1,KR Market,1,114 DOWN,16320
114,1,KR Market,1,114 DOWN,16321
114,1,KR Market,1,114 DOWN,16322
114,1,KR Market,1,114 DOWN,16323
114,1,KR Market,1,114 DOWN,16324
114,1,KR Market,1,114 DOWN,16325
114,1,KR Market,1,114 DOWN,16326
114,1,KR Market,1,114 DOWN,16327
114,1,KR Market,1,114 DOWN,16328
114,1,KR Market,1,114 DOWN,16329
114,1,KR Market,1,114 DOWN,16330
114,1,KR Market,1,114 DOWN,16331
114,1,KR Market,1,114 DOWN,16332
114,1,KR Market,1,114 DOWN,16333
114,1,KR Market,1,114 DOWN,16334
114,1,KR Market,1,114 DOWN,16335
114,1,KR Market,1,114 DOWN,16336
114,1,KR Market,1,114 DOWN,16337
114,1,Sultan palya,0,114 UP,16268
114,1,Sultan palya,0,114 UP,16269
114,1,Sultan palya,0,114 UP,16270
114,1,Sultan palya,0,114 UP,16271
114,1,Sultan palya,0,114 UP,16272
114,1,Sultan palya,0,114 UP,16273
114,1,Sultan palya,0,114 UP,16274
114,1,Sultan palya,0,114 UP,16275
114,1,Sultan palya,0,114 UP,16276
114,1,Sultan palya,0,114 UP,16277
114,1,Sultan palya,0,114 UP,16278
114,1,Sultan palya,0,114 UP,16279
114,1,Sultan palya,0,114 UP,16280
114,1,Sultan palya,0,114 UP,16281
114,1,Sultan palya,0,114 UP,16282
114,1,Sultan palya,0,114 UP,16283
114,1,Sultan palya,0,114 UP,16284
114,1,Sultan palya,0,114 UP,16285
114,1,Sultan palya,0,114 UP,16286
114,1,Sultan palya,0,114 UP,16287
114,1,Sultan palya,0,114 UP,16288
114,1,Sultan palya,0,114 UP,16289
114,1,Sultan palya,0,114 UP,16290
114,1,Sultan palya,0,114 UP,16291
114,1,Sultan palya,0,114 UP,16292
114,1,Sultan palya,0,114 UP,16293
114,1,Sultan palya,0,114 UP,16294
114,1,Sultan palya,0,114 UP,16295
114,1,Sultan palya,0,114 UP,16296
114,1,Sultan palya,0,114 UP,16297
114,1,Sultan palya,0,114 UP,16298
114,1,Sultan palya,0,114 UP,16299
114,1,Sultan palya,0,114 UP,16300
114,1,Sultan palya,0,114 UP,16301
114 SBS-MRP,1,Shivajinagara Bus Station,1,114 SBS-MRP DOWN,49744
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16362
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16363
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16364
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16365
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16366
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16367
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16368
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16369
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16370
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16371
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16372
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16373
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16374
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16375
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16376
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16377
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16378
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16379
114-A,1,Sultan palya,0,114-A UP,16338
114-A,1,Sultan palya,0,114-A UP,16339
114-A,1,Sultan palya,0,114-A UP,16340
114-A,1,Sultan palya,0,114-A UP,16341
114-A,1,Sultan palya,0,114-A UP,16342
114-A,1,Sultan palya,0,114-A UP,16343
114-A,1,Sultan palya,0,114-A UP,16344
114-A,1,Sultan palya,0,114-A UP,16345
114-A,1,Sultan palya,0,114-A UP,16346
114-A,1,Sultan palya,0,114-A UP,16347
114-A,1,Sultan palya,0,114-A UP,16348
114-A,1,Sultan palya,0,114-A UP,16349
114-A,1,Sultan palya,0,114-A UP,16350
114-A,1,Sultan palya,0,114-A UP,16351
114-A,1,Sultan palya,0,114-A UP,16352
114-A,1,Sultan palya,0,114-A UP,16353
114-A,1,Sultan palya,0,114-A UP,16354
114-A,1,Sultan palya,0,114-A UP,16355
114-A,1,Sultan palya,0,114-A UP,16356
114-A,1,Sultan palya,0,114-A UP,16357
114-A,1,Sultan palya,0,114-A UP,16358
114-A,1,Sultan palya,0,114-A UP,16359
114-A,1,Sultan palya,0,114-A UP,16360
114-A,1,Sultan palya,0,114-A UP,16361
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16401
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16402
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16403
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16404
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16405
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16406
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16407
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16408
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16409
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16410
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16411
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16412
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16413
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16414
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16415
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16416
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16417
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16418
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16419
